Cust No.,Item No.,Description,Description,UPC 2 - Box,U/M,Packed,Retail Pack,Price,Retail,UPC 1 - Each,UPC 2 - Box,UPC 3 - Case,Each Price,Description,Unit Retail
910992,807008,ARMOUR CORNED BEEF HASH 14OZ,CANNED MEATS,54100019370.00,EA,00001 EA, 1/12 CS,2.87,3.83,54100019370.00,54100019370.00,10054100019377.00,2.87,GROCERY-SINGLE PICK,3.83
910992,807016,PLASTIC BAG BLACK 1/6 GROC,BAGS--PAPER & PLASTIC,10856550002059.00,BDL,00700 SLV,700/CASE,17.55,0,12357999999.00,10856550002059.00,10856550002059.00,0.03,SUPPLIES,0
910992,807024,MARG HOME OKRA/TOM/CORN 14.5Z,CANNED VEGETABLES,41443110437.00,EA,00001 EA, 1/12 CS,1.84,2.45,41443110437.00,41443110437.00,10041443110434.00,1.84,GROCERY-SINGLE PICK,2.45
910992,807032,BUSH PINTO BEANS 16 OZ,CANNED VEGETABLES,39400018100.00,EA,00001 EA, 1/12 CS,1.38,1.84,39400018100.00,39400018100.00,10039400088091.00,1.38,GROCERY-SINGLE PICK,1.84
910992,807065,FOOD CLUB LIMA BEANS 15 OZ,CANNED VEGETABLES,36800175150.00,EA,00001 EA, 1/24 CS,1.35,1.79,36800175150.00,36800175150.00,3680017515.00,1.35,GROCERY-SINGLE PICK,1.79
910992,807073,FOOD CLUB PEAS/CARROTS 15Z,CANNED VEGETABLES,36800447141.00,EA,00001 EA, 1/24 CS,1.28,1.69,36800447141.00,36800447141.00,3680044714.00,1.28,GROCERY-SINGLE PICK,1.69
910992,807107,ALLEN COLLARD GREENS 14 OZ,CANNED VEGETABLES,34700244112.00,EA,00001 EA, 1/12 CS,1.66,2.21,34700244112.00,34700244112.00,10034700244119.00,1.66,GROCERY-SINGLE PICK,2.21
910992,807131,ALLIGATOR ICE GEORGIA PEACH,ALLIGATOR ICE FROZEN DRINKS,830838000503.00,CSE,00001 EA,6/.5 GAL,86.29,132.76,,830838000503.00,830838000503.00,86.29,FOOD SERVICE,132.76
910992,807164,TRAPPEY JALAPEN SLI PEP 12OZ,CONDIMENTS - SINGLE PICK GROCERY,748159416678.00,EA,00001 EA, 1/12 CS,2.23,2.98,748159416678.00,748159416678.00,30748159416679.00,2.23,GROCERY-SINGLE PICK,2.98
910992,807172,TWKR ENRGY DRK ES MGO/PCH P1.99,DIETARY SUPPLEMENTS/ENERGY DRINKS,895301001333.00,BOX,00012 EA,12/BOX,12.31,1.99,895301001326.00,895301001333.00,895301001340.00,1.02,FOODS,23.88
910992,807198,MONTEREY TORN BEEF & CHSE,FROZEN-ROLLERGRILL ITEMS,10071007863902.00,CSE,00024 EA,24/CASE,24.56,1.65,,10071007863902.00,10071007863902.00,1.02,FOOD SERVICE,39.6
910992,807206,MONTEREY TORN PEPPER JACK,FROZEN-ROLLERGRILL ITEMS,10071007860444.00,CSE,00024 EA,24/CASE,24.56,1.65,,10071007860444.00,10071007860444.00,1.02,FOOD SERVICE,39.6
910992,807214,MONTEREY TORN SAUS/EGG/CH,FROZEN-ROLLERGRILL ITEMS,10071007868594.00,CSE,00024 EA,24/CASE,24.56,1.65,,10071007868594.00,10071007868594.00,1.02,FOOD SERVICE,39.6
910992,807222,MONTEREY TORN SW CHICKEN,FROZEN-ROLLERGRILL ITEMS,10071007867375.00,CSE,00024 EA,24/CASE,24.56,1.65,,10071007867375.00,10071007867375.00,1.02,FOOD SERVICE,39.6
910992,807297,COFFEEMATE PUMP FRENCH VANILLA,COFFEE - RED DIAMOND & ACCESSORIES,50000318032.00,CSE,00002 EA,2/CASE,43.4,28.93,50000039319.00,50000318032.00,50000318032.00,21.7,FOOD SERVICE,57.86
910992,807305,COFFEEMATE PUMP ORIGINAL,COFFEE - RED DIAMOND & ACCESSORIES,50000137992.00,CSE,00002 EA,2/CASE,43.4,28.93,50000700905.00,50000137992.00,50000137992.00,21.7,FOOD SERVICE,57.86
910992,807321,DIAL ANTIBACT LIQ SOAP 7.5OZ,CLEANING PRODUCTS,23400840144.00,EA,00001 EA, 1/12 CS,3.14,4.49,23400840144.00,23400840144.00,10023400840141.00,3.14,GROCERY-SINGLE PICK,4.49
910992,807388,RO-TEL DICED TOMATO-GREN CH,CANNED VEGETABLES,64144282432.00,EA,00001 EA, 1/24 CS,1.74,2.33,64144282432.00,64144282432.00,10064144282439.00,1.74,GROCERY-SINGLE PICK,2.33
910992,807685,BOUNTY PAPER TOWELS,PAPER & PLASTIC PRODUCTS,30772058152.00,EA,00001 EA, 1/12 CS,2.59,3.45,30772059152.00,30772058152.00,10030772060954.00,2.59,GROCERY-SINGLE PICK,3.45
910992,807701,FOOD CLUB HAMBURGER DILL 16OZ,CONDIMENTS - SINGLE PICK GROCERY,36800103191.00,EA,00001 EA, 1/12 CS,1.49,1.99,36800103191.00,36800103191.00,36800480544.00,1.49,GROCERY-SINGLE PICK,1.99
910992,807719,FOOD CLUB SWEET GHERKIN 16 OZ,CONDIMENTS - SINGLE PICK GROCERY,36800453197.00,EA,00001 EA, 1/12 CS,2.24,2.99,36800453197.00,36800453197.00,50036800453192.00,2.24,GROCERY-SINGLE PICK,2.99
910992,807727,FOOD CLUB SWEET RELISH 10 OZ,CONDIMENTS - SINGLE PICK GROCERY,36800432192.00,EA,00001 EA, 1/12 CS,1.21,1.63,36800432192.00,36800432192.00,36800480575.00,1.21,GROCERY-SINGLE PICK,1.63
910992,808097,FOOD CLUB EARLY JUNE PEAS 15OZ,CANNED VEGETABLES,36800515147.00,EA,00001 EA, 1/24 CS,1.2,1.59,36800515147.00,36800515147.00,3680051514.00,1.2,GROCERY-SINGLE PICK,1.59
910992,808105,DOLE FRUIT BOWL MIX FRUIT 7 OZ,CANNED/BOWL FRUIT,38900719241.00,EA,00001 EA, 1/12 CS,1.44,1.91,38900719241.00,38900719241.00,10038900719248.00,1.44,GROCERY-SINGLE PICK,1.91
910992,808113,ARMOUR VIENNA CHICKN 4.6 OZ,CANNED MEATS,54100179906.00,EA,00001 EA, 1/24 CS,1.29,1.79,54100179906.00,54100179906.00,10054100179903.00,1.29,GROCERY-SINGLE PICK,1.79
910992,808386,SUZANNA PULLED BBQ PORK 5LB,FROZEN/DELI & FOOD SERVICE ITEMS,70311000211.00,CSE,00004 EA,4/CASE,94.56,37.89,,70311000211.00,70311000211.00,23.64,FOOD SERVICE,151.56
910992,808410,SPAM LUNCHEON MEAT 12 OZ,CANNED MEATS,37600138727.00,EA,00001 EA, 1/24 CS,3.41,4.55,37600138727.00,37600138727.00,37600300742.00,3.41,GROCERY-SINGLE PICK,4.55
910992,808436,"SIMPLY DONE PLATES 9"" 100CT",PAPER & PLASTIC PRODUCTS,11225136115.00,EA,00001 EA, 1/12 CS,4.2,5.59,11225136115.00,11225136115.00,10011225136112.00,4.2,GROCERY-SINGLE PICK,5.59
910992,808683,HORMEL COMPL CHICKEN & RICE,CANNED MICROWAVEABLES,37600495479.00,EA,00001 EA, 1/7 CS,2.54,3.39,37600495479.00,37600495479.00,37600486927.00,2.54,GROCERY-SINGLE PICK,3.39
910992,808691,HORMEL COMPL MEATLF/MASH,CANNED MICROWAVEABLES,37600302098.00,EA,00001 EA, 1/6 CS,2.92,3.89,37600302098.00,37600302098.00,10037600303238.00,2.92,GROCERY-SINGLE PICK,3.89
910992,808709,HORMEL COMPL SALSBURY STK,CANNED MICROWAVEABLES,37600296304.00,EA,00001 EA, 1/6 CS,2.92,3.89,37600296304.00,37600296304.00,37600231152.00,2.92,GROCERY-SINGLE PICK,3.89
910992,808766,HORMEL DINTY MOR BEEF STEW,CANNED MICROWAVEABLES,37600070607.00,EA,00001 EA, 1/6 CS,2.92,3.89,37600070607.00,37600070607.00,37600378772.00,2.92,GROCERY-SINGLE PICK,3.89
910992,808824,ALLIGATOR ICE CUPS 12 OZ,FOUNTAIN CUPS/LIDS/STRAW,49202014507.00,CSE,01000 SLV,1000/CS,151.25,0,49202009893.00,49202014507.00,49202014507.00,0.15,SUPPLIES,0
910992,808832,ALLIGATOR ICE CUPS 20 OZ,FOUNTAIN CUPS/LIDS/STRAW,49202652754.00,CSE,01000 SLV,1000/CS,212.5,0,830838003160.00,49202652754.00,49202652754.00,0.21,SUPPLIES,0
910992,808840,ALLIGATOR ICE LIDS,FOUNTAIN CUPS/LIDS/STRAW,49202022724.00,CSE,01000 SLV,1000/CS,63.75,0,,49202022724.00,49202022724.00,0.06,SUPPLIES,0
910992,808881,MARUCHAN MW CUP NDLE CHICKEN,CANNED MICROWAVEABLES,41789001215.00,EA,00001 EA, 1/12 CS,0.81,1.09,41789001215.00,41789001215.00,41789901218.00,0.81,GROCERY-SINGLE PICK,1.09
910992,808899,MARUCHAN MW CUP NDLE BEEF,CANNED MICROWAVEABLES,41789001222.00,EA,00001 EA, 1/12 CS,0.81,1.09,41789001222.00,41789001222.00,41789901225.00,0.81,GROCERY-SINGLE PICK,1.09
910992,808907,MARUCHAN MW CUP NDLE SHRIMP,CANNED MICROWAVEABLES,41789001253.00,EA,00001 EA, 1/12 CS,0.81,1.09,41789001253.00,41789001253.00,41789901256.00,0.81,GROCERY-SINGLE PICK,1.09
910992,808915,"MARUCHAN CHICKEN ""CASE""",DRY FOODS,41789902116.00,CSE,00024 EA,24/CASE,9.22,0.57,41789002113.00,41789902116.00,41789902116.00,0.38,GROCERY-SINGLE PICK,13.68
910992,808923,"MARUCHAN SHRIMP ""CASE""",DRY FOODS,41789902178.00,CSE,00024 EA,24/CASE,9.22,0.57,41789002175.00,41789902178.00,41789902178.00,0.38,GROCERY-SINGLE PICK,13.68
910992,808931,"MARUCHAN BEEF NDLE ""CASE""",DRY FOODS,41789902123.00,CSE,00024 EA,24/CASE,9.34,0.57,41789002120.00,41789902123.00,41789902123.00,0.39,GROCERY-SINGLE PICK,13.68
910992,808949,SUZANNA CHICKEN PATTY HOT/SP 4OZ,FROZEN/DELI & FOOD SERVICE ITEMS,70311008590.00,CSE,00040 EA,40/CASE,44.16,1.85,,70311008590.00,70311008590.00,1.1,FOOD SERVICE,74
910992,809376,ARMOUR VIENNA BITES 10 OZ,CANNED MEATS,54100931108.00,EA,00001 EA, 1/12 CS,1.76,2.35,54100931108.00,54100931108.00,10054100931105.00,1.76,GROCERY-SINGLE PICK,2.35
910992,809392,MALT O MEAL TOOTIE FR 12.5,BREAKFAST FOODS,42400108153.00,EA,00001 EA, 1/14 CS,3.58,4.79,42400108153.00,42400108153.00,10042400108150.00,3.58,GROCERY-SINGLE PICK,4.79
910992,809400,FOOD CLUB FROSTED FLAKES 24OZ,BREAKFAST FOODS,36800114043.00,EA,00001 EA, 1/12 CS,3.16,4.19,36800114043.00,36800114043.00,10036800441597.00,3.16,GROCERY-SINGLE PICK,4.19
910992,809582,SUNSHINE DOG FOOD 18% 15 LB,PET FOODS/SUPPLIES,70155135254.00,EA,00001 EA,1/BAG,9.48,12.64,70155135254.00,70155135254.00,70155135254.00,9.48,GROCERY-SINGLE PICK,12.64
910992,809616,THATS SMART SUGAR 4LB BAG,BAKING & COOKING NEEDS,193476004402.00,EA,00001 EA, 1/10 CS,3.82,5.09,193476004002.00,193476004402.00,193476004402.00,3.82,GROCERY-SINGLE PICK,5.09
910992,809715,SD PLASTIC CUPS BLUE 18OZ 30CT,PAPER & PLASTIC PRODUCTS,11225548994.00,EA,00001 EA, 1/12 CS,2.63,3.49,11225548994.00,11225548994.00,10011225548991.00,2.63,GROCERY-SINGLE PICK,3.49
910992,809723,MARUCHAN MW CUP SPC/SHRMP,CANNED MICROWAVEABLES,41789001444.00,EA,00001 EA, 1/12 CS,0.67,0.89,41789001444.00,41789001444.00,41789901447.00,0.67,GROCERY-SINGLE PICK,0.89
910992,809749,FOOD CLUB VEGETABLE OIL 24 OZ,BAKING & COOKING NEEDS,36800374164.00,EA,00001 EA, 1/12 CS,2.01,2.69,36800374164.00,36800374164.00,10036800374161.00,2.01,GROCERY-SINGLE PICK,2.69
910992,809814,PLASTIC BAG BLACK 10X5X18#20,BAGS--PAPER & PLASTIC,10856550002295.00,BDL,00650 SLV,650/BDL,17.55,0,,10856550002295.00,10856550002295.00,0.03,SUPPLIES,0
910992,809822,FIORA PAPER TOWEL SINGLE,PAPER & PLASTIC PRODUCTS,810326010344.00,EA,00001 EA, 1/30 CS,1.27,1.69,810326010344.00,810326010344.00,810326010344.00,1.27,GROCERY-SINGLE PICK,1.69
910992,810259,COUNTRY FRIED STEAK 2.4OZ 104CT,FROZEN/DELI & FOOD SERVICE ITEMS,31602061267.00,CSE,00104 EA,104/CASE,112.96,1.75,,31602061267.00,31602061267.00,1.09,FOOD SERVICE,182
910992,810267,ICE BAG 10LB PLASTIC DRAWSTR,BAGS--PAPER & PLASTIC,10856550002158.00,BDL,00500 SLV,500/CS,45.9,0,10856550002158.00,10856550002158.00,10856550002158.00,0.09,SUPPLIES,0
910992,810325,HORMEL COMPL RST BEEF POTATO,CANNED MICROWAVEABLES,37600085298.00,EA,00001 EA, 1/6 CS,2.92,3.89,37600085298.00,37600085298.00,37600450881.00,2.92,GROCERY-SINGLE PICK,3.89
910992,810333,HORMEL COMPL TURKEY/DRESSING,CANNED MICROWAVEABLES,37600369183.00,EA,00001 EA, 1/6 CS,2.92,3.89,37600369183.00,37600369183.00,37600187176.00,2.92,GROCERY-SINGLE PICK,3.89
910992,810457,PILLS EZ SPLT BISC DOUGH 168CT3.17Z,FROZEN/DELI & FOOD SERVICE ITEMS,10094562062498.00,CSE,00168 EA,168/CASE,78.32,0.79,,10094562062498.00,10094562062498.00,0.47,FOOD SERVICE,132.72
910992,810549,FOIL WRAP SHEETS 12X10.75,F00D SERVICE - PAPER SUPPLIES,605651350018.00,EA,00500 EA,500/PKG,15.11,0,605651350015.00,605651350018.00,10605651350015.00,0.03,SUPPLIES,0
910992,810564,PRINGLES PIZZA 5.5 OZ,SALTED SNACKS,38000138638.00,EA,00001 EA, 1/14 CS,2.55,3.66,38000138638.00,38000138638.00,38000138621.00,2.55,FOODS,3.66
910992,810598,GLOVE LATEX LGE 100CT PWDER FREE,F00D SERVICE - PAPER SUPPLIES,847212000240.00,CSE,00001 SLV,1/10 CS,5.95,0,847212000240.00,847212000240.00,819145000147.00,5.95,SUPPLIES,0
910992,810705,"EGG PATTY ROUND 3.5"" 120 CT",FROZEN/DELI & FOOD SERVICE ITEMS,10746025300202.00,CSE,00120 EA,120/CASE,37.6,0.51,,10746025300202.00,10746025300202.00,0.31,FOOD SERVICE,61.2
910992,810713,CLIF BAR CHOCOLATE CHIP,LIGHT & NUTRITION BARS/SNACKS,722252300904.00,BOX,00012 EA,12/BOX,18.98,2.29,722252100900.00,722252300904.00,722252500908.00,1.58,FOODS,27.48
910992,810739,CLIF BAR CRUNCHY PNUT BUTTER,LIGHT & NUTRITION BARS/SNACKS,722252301208.00,BOX,00012 EA,12/BOX,18.98,2.29,722252101204.00,722252301208.00,722252501202.00,1.58,FOODS,27.48
910992,810747,CLIF BAR WHITE CHOC MACDMIA NUT,LIGHT & NUTRITION BARS/SNACKS,722252361097.00,BOX,00012 EA,12/BOX,19.11,2.29,722252161093.00,722252361097.00,722252561091.00,1.59,FOODS,27.48
910992,810762,JL WILD XXL STICK HOT,MEAT SNACKS,17082879813.00,BOX,00024 EA,24/BOX,41.68,2.59,17082879806.00,17082879813.00,10017082879810.00,1.74,FOODS,62.16
910992,810770,BELVITA BRKFST BISC CINN&BRN SGR,LIGHT & NUTRITION BARS/SNACKS,44000032739.00,BOX,00008 EA,8/BOX,8.71,1.57,44000031930.00,44000032739.00,10044000032736.00,1.09,FOODS,12.56
910992,810846,THATS SMART BATH TISSUE 4 PK,PAPER & PLASTIC PRODUCTS,193476002200.00,EA,00001 EA, 1/12 CS,1.2,1.59,193476002200.00,193476002200.00,193476005041.00,1.2,GROCERY-SINGLE PICK,1.59
910992,810853,CHEX MIX MUD BUDDY BROWNIE 4.5OZ,SALTED SNACKS,16000148536.00,CSE,00007 EA,7/CASE,20.52,4.39,16000512351.00,16000148536.00,16000148536.00,2.93,FOODS,30.73
910992,810895,MONARCH WHITE LABELS (GROCERY),ADDING MACHINE PAPER/LABELS,28028015141.00,SLV,00001 SLV,16/ROLL,20.68,0,,28028015141.00,20028028015145.00,20.68,SUPPLIES,0
910992,810929,BEER RINGS ROLL MASTER 1000,BAGS--PAPER & PLASTIC,652191010001.00,ROL,01000 SLV,1000/RL,76.12,0,652191010001.00,652191010001.00,652191010056.00,0.08,SUPPLIES,0
910992,810937,GM LUCKY CHARMS TREAT,LIGHT & NUTRITION BARS/SNACKS,16000435698.00,BOX,00012 EA,12/BOX,14.66,1.83,16000506015.00,16000435698.00,10016000435695.00,1.22,FOODS,21.96
910992,811018,BUSH BAKED BEANS 8.3 OZ,CANNED VEGETABLES,39400016069.00,EA,00001 EA, 1/12 CS,1.53,2.04,39400016069.00,39400016069.00,10039400016059.00,1.53,GROCERY-SINGLE PICK,2.04
910992,811034,MS FRSHLY DREAMIES RASPBY CAKE,CAKES & PASTRIES,72250915984.00,BOX,00008 EA,8/BOX,10.24,2.23,72250008211.00,72250915984.00,72250915977.00,1.28,FOODS,17.84
910992,811042,SPRINGTIME ARTESIAN WATER 16.9 OZ,DRINKING WATER,75460016694.00,CSE,00024 EA,24/CASE,15.37,1.09,,75460016694.00,75460016694.00,0.64,FOODS,26.16
910992,811182,DREAMLAND BAR-B-QUE SAUCE 16 OZ,CONDIMENTS - SINGLE PICK GROCERY,760322803511.00,EA,00001 EA, 1/12 CS,3.45,4.59,760322803511.00,760322803511.00,760322803528.00,3.45,GROCERY-SINGLE PICK,4.59
910992,811216,BIGS 2.75Z SNFLWR SD RANCH,SALTED SNACKS,816012010575.00,BOX,00012 EA,12/BOX,14.09,1.69,816012010438.00,816012010575.00,10816012010572.00,1.17,FOODS,20.28
910992,811224,BIGS 2.75Z SNFLWR SD DILL PICKLE,SALTED SNACKS,816012010278.00,BOX,00012 EA,12/BOX,14.09,1.69,816012010261.00,816012010278.00,10816012010275.00,1.17,FOODS,20.28
910992,811232,BIGS 2.75Z SNFLWR SD ORIGINAL,SALTED SNACKS,816012010285.00,BOX,00012 EA,12/BOX,14.09,1.69,816012010254.00,816012010285.00,10816012010282.00,1.17,FOODS,20.28
910992,811240,CLIF BAR BLDRS CHOC MINT,LIGHT & NUTRITION BARS/SNACKS,722252600448.00,BOX,00012 EA,12/BOX,22.98,2.75,722252601445.00,722252600448.00,722252602442.00,1.92,FOODS,33
910992,811257,CLIF BAR BLUEBERRY CRISP,LIGHT & NUTRITION BARS/SNACKS,722252302601.00,BOX,00012 EA,12/BOX,19.89,2.49,722252102607.00,722252302601.00,722252502605.00,1.66,FOODS,29.88
910992,811265,CLIF BAR BLDRS CHOC PNT BTR,LIGHT & NUTRITION BARS/SNACKS,722252600417.00,BOX,00012 EA,12/BOX,22.38,2.75,722252601414.00,722252600417.00,722252602411.00,1.87,FOODS,33
910992,811281,KIND BAR ALMOND & COCONUT,LIGHT & NUTRITION BARS/SNACKS,602652171284.00,BOX,00012 EA,12/BOX,17.8,2.15,602652170089.00,602652171284.00,602652178283.00,1.48,FOODS,25.8
910992,811299,KIND BAR CRANBERRY ALMOND,LIGHT & NUTRITION BARS/SNACKS,602652171116.00,BOX,00012 EA,12/BOX,17.8,2.15,602652170119.00,602652171116.00,602652172113.00,1.48,FOODS,25.8
910992,811307,KIND BAR DRK CHOC CHRY CASHEW,LIGHT & NUTRITION BARS/SNACKS,602652171505.00,BOX,00012 EA,12/BOX,17.8,2.15,602652170508.00,602652171505.00,602652172502.00,1.48,FOODS,25.8
910992,811315,KIND BAR DARK CHOCOLATE PNTBTR,LIGHT & NUTRITION BARS/SNACKS,602652171567.00,BOX,00012 EA,12/BOX,17.8,2.15,602652170560.00,602652171567.00,602652172564.00,1.48,FOODS,25.8
910992,811331,NU BETTER BUTCH 22% PT DF 16 LB,PET FOODS/SUPPLIES,41694005599.00,EA,00001 EA,1/BAG,13.77,18.37,41694005599.00,41694005599.00,41694005599.00,13.77,GROCERY-SINGLE PICK,18.37
910992,811513,SIMPLY CHILLED ORNGE JCE 11.5Z,FRUIT DRINKS/JUICES,25000010699.00,CSE,00012 EA,12/CASE,18.94,2.39,25000000249.00,25000010699.00,25000010699.00,1.58,FOODS,28.68
910992,811539,ARMOUR VIENNA BOURBON BBQ 4.6Z,CANNED MEATS,54100938268.00,EA,00001 EA, 1/24 CS,1.53,1.99,54100938268.00,54100938268.00,10054100938265.00,1.53,GROCERY-SINGLE PICK,1.99
910992,811570,NEMO SWEET POTATO BREAD 4OZ,CAKES & PASTRIES,1007606408122.00,CSE,00012 EA,12/CASE,14.78,2.15,76064081125.00,1007606408122.00,1007606408112.00,1.23,FOODS,25.8
910992,811588,V8 VEGETABLE JUICE CAN 11.5 OZ,FRUIT DRINKS/JUICES,10051000153163.00,CSE,00024 EA,24/CASE,24.86,1.49,51000153159.00,10051000153163.00,10051000153163.00,1.04,GROCERY-SINGLE PICK,35.76
910992,811596,MATCH LIGHT CHARCOAL 4 LB BAG,CHARCOAL/LIGHTER FLUID/FIRE LOG,10044600320967.00,CSE,00006 EA,6/BAGS,34.4,7.17,44600320960.00,10044600320967.00,10044600320967.00,5.73,FOODS,43.02
910992,811604,DELI EXP WEDGE CHICKEN SALAD,FROZEN DELI SANDWICHES-SINGLE PICK,41433001202.00,EA,00001 EA, 1/10 CS,2.94,5.13,41433001202.00,41433001202.00,41433007860.00,2.94,FOOD SERVICE,5.13
910992,811612,MARKET FRESH MEGA SMK TURK CH,FROZEN DELI SANDWICHES-SINGLE PICK,41433009567.00,EA,00001 EA, 1/8 CS,3.63,6.33,41433009567.00,41433009567.00,41433019566.00,3.63,FOOD SERVICE,6.33
910992,811620,JJ'S APPLE PIE 4 OZ.,CAKES & PASTRIES,11284003212.00,BOX,00012 EA,12/BOX,9.42,1.37,11284003014.00,11284003212.00,11284303015.00,0.78,FOODS,16.44
910992,811638,JJ'S CHERRY PIE 4 OZ.,CAKES & PASTRIES,11284003229.00,BOX,00012 EA,12/BOX,9.42,1.37,11284003021.00,11284003229.00,11284303022.00,0.78,FOODS,16.44
910992,811646,JJ'S PEACH PIE 4 OZ.,CAKES & PASTRIES,11284003311.00,BOX,00012 EA,12/BOX,9.42,1.37,11284003311.00,11284003311.00,11284303114.00,0.78,FOODS,16.44
910992,811661,PRAIRIE CITY COOKIE CHOC CHK,CAKES & PASTRIES,797884740190.00,BOX,00012 EA,12/BOX,15.07,2.19,797884770005.00,797884740190.00,797884740206.00,1.25,FOODS,26.28
910992,811679,PRAIRIE CITY COOKIE M&M CANDY,CAKES & PASTRIES,797884744198.00,BOX,00012 EA,12/BOX,15.07,2.19,797884774003.00,797884744198.00,797884744204.00,1.25,FOODS,26.28
910992,811695,PRAIRIE CITY COOKIE MACADAMIA,CAKES & PASTRIES,797884743191.00,BOX,00012 EA,12/BOX,15.07,2.19,797884773006.00,797884743191.00,797884743207.00,1.25,FOODS,26.28
910992,811745,DELI EXP WEDGE MEGA SMK HAM CH,FROZEN DELI SANDWICHES-SINGLE PICK,41433001165.00,EA,00001 EA, 1/8 CS,3.43,5.97,41433001165.00,41433001165.00,41433007723.00,3.43,FOOD SERVICE,5.97
910992,811752,DELI EXP WEDGE TURKEY & CHEESE,FROZEN DELI SANDWICHES-SINGLE PICK,41433001219.00,EA,00001 EA, 1/10 CS,2.94,5.13,41430001219.00,41433001219.00,41433007792.00,2.94,FOOD SERVICE,5.13
910992,811778,PRAIRIE CITY OOEY GOOEY CAKE,CAKES & PASTRIES,797884305191.00,BOX,00010 EA,10/BOX,13.97,2.43,797884305184.00,797884305191.00,797884305207.00,1.4,FOODS,24.3
910992,811786,TIDE POWDER DET 4 LOADS 5.7OZ,CLEANING PRODUCTS,37000510420.00,EA,00001 EA, 1/14 CS,2.35,2.93,37000510420.00,37000510420.00,10037000510427.00,2.35,GROCERY-SINGLE PICK,2.93
910992,811802,MS FRSHLY BUDDY BARS 3PK,CAKES & PASTRIES,72250001120.00,BOX,00008 EA,12/BOX,10.24,2.23,72250001106.00,72250001120.00,72250001113.00,1.28,FOODS,17.84
910992,811844,5-HOUR ENERGY XTR STR SR APPLE,DIETARY SUPPLEMENTS/ENERGY DRINKS,719410730123.00,BOX,00012 EA,12/BOX,22.06,2.99,719410730017.00,719410730123.00,10719410738126.00,1.84,FOODS,35.88
910992,811851,5-HOUR XTR STR PEACH MANGO,DIETARY SUPPLEMENTS/ENERGY DRINKS,719410750121.00,BOX,00012 EA,12/BOX,22.06,2.99,719410750015.00,719410750121.00,10719410758124.00,1.84,FOODS,35.88
910992,811877,5-HOUR ENERGY XTR STR BL RASPBRY,DIETARY SUPPLEMENTS/ENERGY DRINKS,719410760120.00,BOX,00012 EA,12/BOX,22.06,2.99,719410760014.00,719410760120.00,10719410768123.00,1.84,FOODS,35.88
910992,811968,"ICE BAG TAPE 3/8""X540'(ROLL)",BAGS--PAPER & PLASTIC,99999000351.00,ECH,00001 ECH,1/EACH,4.2,0,,99999000351.00,10099999000358.00,4.2,SUPPLIES,0
910992,812081,CLIF BAR CHOCOLATE BROWNIE,LIGHT & NUTRITION BARS/SNACKS,722252301802.00,BOX,00012 EA,12/BOX,18.98,2.29,722252101808.00,722252301802.00,722252501806.00,1.58,FOODS,27.48
910992,812115,BON APPETIT DANISH CHSE&BRY 5OZ,CAKES & PASTRIES,35751621099.00,BOX,00008 EA,8/BOX,14.19,3.09,35751111095.00,35751621099.00,10035751000037.00,1.77,FOODS,24.72
910992,812123,BON APPETIT TURNOVER APPLE 5 OZ,CAKES & PASTRIES,35751621068.00,BOX,00008 EA,8/BOX,14.19,3.09,35751111064.00,35751621068.00,10035751000013.00,1.77,FOODS,24.72
910992,812149,BON APPETIT CROISSANT CH 5 OZ,CAKES & PASTRIES,35751621136.00,BOX,00008 EA,8/BOX,14.19,3.09,35751111132.00,35751621136.00,10035751000051.00,1.77,FOODS,24.72
910992,812164,BON APPETIT DANISH BLBRY CR 5OZ,CAKES & PASTRIES,35751111149.00,BOX,00008 EA,8/BOX,14.19,3.09,35751111149.00,35751111149.00,10035751000068.00,1.77,FOODS,24.72
910992,812172,BON APPETIT BEAR CLAW 5 OZ,CAKES & PASTRIES,35751621075.00,BOX,00008 EA,8/BOX,14.19,3.09,35751111071.00,35751621075.00,10035751000020.00,1.77,FOODS,24.72
910992,812180,BON APPETIT BANANA BREAD 4 OZ,CAKES & PASTRIES,35751624250.00,BOX,00008 EA,8/BOX,14.19,3.09,35751114256.00,35751624250.00,10035751000167.00,1.77,FOODS,24.72
910992,812198,BON APPETIT CAKE POUND 4 OZ,CAKES & PASTRIES,35751624267.00,BOX,00008 EA,8/BOX,14.19,3.07,35751114263.00,35751624267.00,10035751000150.00,1.77,FOODS,24.56
910992,812206,BON APPETIT CAKE CHEESE 4 OZ,CAKES & PASTRIES,35751624274.00,BOX,00008 EA,8/BOX,14.19,3.09,35751114270.00,35751624274.00,10035751000181.00,1.77,FOODS,24.72
910992,812222,SMITHFIELD SLICED HAM .5OZ 4/3#,FROZEN/DELI & FOOD SERVICE ITEMS,10070247818598.00,CSE,00384 EA,384/CASE,65.89,0.28,,10070247818598.00,10070247818598.00,0.17,FOOD SERVICE,107.52
910992,812297,JUMEX CAN MANGO 16.9 OZ,FRUIT DRINKS/JUICES,30076406668305.00,CSE,00012 EA,12/CASE,19.98,2.39,76406668304.00,30076406668305.00,30076406668305.00,1.67,GROCERY-SINGLE PICK,28.68
910992,812305,JUMEX CAN PEACH 16.9 OZ,FRUIT DRINKS/JUICES,30076406668107.00,CSE,00012 EA,12/CASE,20.01,2.39,76406668106.00,30076406668107.00,30076406668107.00,1.67,GROCERY-SINGLE PICK,28.68
